working_id,source_candidate_ids,source_name_variants,name_en_normalized,name_ko_draft,name_ko_status,vendor_body_tags,catalog_status,catalog_reason,equipment,equipment_confidence,body_part_ko,body_confidence,primary_muscles_ko,secondary_muscles_ko,muscle_confidence,recording_type,recording_confidence,source_recording_candidates,semantic_flags,source_media_count,male_source_count,female_source_count,qa_status
gvs_74df78761c977ad0,gvc_1dfc0de0c54e,Sitting Lotus Pose Twisting Front Back Tap (,Seated Lotus Pose Twisting Front Back Tap,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,duration,,2,1,1,MANUAL_QA_REQUIRED
gvs_1a7613c70907aa1f,gvc_deb54fc8f857,Seated Marching On A Chair,Seated Marching On A Chair,,NOT_NEEDED,Hips,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_af54bab3ab86d103,gvc_8432453a7cf9,Seated Neck Rotation,Seated Neck Rotation,,NOT_NEEDED,Neck,REVIEW,Neck category needs explicit relevance review,,unknown,기타,source,,,unsupported,,review,,,2,1,1,MANUAL_QA_REQUIRED
gvs_c832fb741267b6f6,gvc_236eb6aaeff5,Sitting Neck Rotation On A Chair,Seated Neck Rotation On A Chair,,NOT_NEEDED,Neck,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,기타,source,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_b49265e5df5d163d,gvc_f6919abf8d67,Seated Open Knee Leg Raise On A Chair,Seated Open Knee Leg Raise On A Chair,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,복직근,,name_high,reps,bodyweight,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_2faf2175adca99d5,gvc_c5e0decb522c,Seated Open Up And Under Swing On A Chair C,Seated Open Up And Under Swing On A Chair C,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,,unknown,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_4011860546fce3c9,gvc_f2042861c44e,Sitting Opposite Grab On A Chair,Seated Opposite Grab On A Chair,,NOT_NEEDED,Back,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,등,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_ffd3afb8cbd34016,gvc_9e7bca299bda,Sitting Opposite Grab On A Chair (version 2) (fema,Seated Opposite Grab On A Chair,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_07ad82d0f19cdfca,gvc_b4087db67439,Sitting Opposite Touch On A Chair,Seated Opposite Touch On A Chair,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_c1cb538e6b756e40,gvc_ad0608b15e71,Seated Overhead Side And 45 Degrees Bend Forward (,Seated Overhead Side And 45 Degree Bend Forward,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_d90e9824d3f844ca,gvc_05bf614d7ee3,Seated Overhead Triceps Extension On A Chair (,Seated Overhead Triceps Extension On A Chair,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,팔,name,삼두근,,name_high,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_e6380df3d61923b3,gvc_b3f54373a094,Sitting Palm Pulldown On A Chair,Seated Palm Pulldown On A Chair,,NOT_NEEDED,Back,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,등,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_86809d0e31c42d9c,gvc_2f6f9fb15948,Seated Pec Dec On A Chair,Seated Pec Dec On A Chair,,NOT_NEEDED,Chest,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_43454e07d986cf37,gvc_c34490ec8002,Sitting Pelvis Imbalance Twist On A Chair Hold (fe,Seated Pelvis Imbalance Twist On A Chair Hold,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,,unknown,,,unsupported,duration,semantic,,,1,0,1,MANUAL_QA_REQUIRED
gvs_8d36f99c47d71cd2,gvc_94b06c1b87ec,Sitting Prayer Chest Squeeze On A Chair,Seated Prayer Chest Squeeze On A Chair,,NOT_NEEDED,Chest,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_15d1eeb520fa30b5,gvc_10b026b0984a,Sitting Press Up On A Chair,Seated Press Up On A Chair,,NOT_NEEDED,Chest,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_d7b38fb16b04b695,gvc_081542f2ded4,Sitting Pull Back On A Chair,Seated Pull Back On A Chair,,NOT_NEEDED,Back,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,등,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_e8a12ce4ea9d323e,gvc_0109f11a1ba1,Sitting Pulse Row On A Chair,Seated Pulse Row On A Chair,,NOT_NEEDED,Back,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,등,source,등 상부 / 광배근,이두근,name_high,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_b7ac0ccb8d60fe6b,gvc_494dfc5feb10,Sitting Punch On A Chair,Seated Punch On A Chair,,NOT_NEEDED,Chest,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_d5d9c59a506cfdf0,gvc_02c7949855d2,Sitting Punch On A Padded Stool,Seated Punch On A Padded Stool,,NOT_NEEDED,Chest,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_e2986862c6a1aa58,gvc_86a029f05e2d,Sitting Row On A Chair,Seated Row On A Chair,,NOT_NEEDED,Back,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,등,source,등 상부 / 광배근,이두근,name_high,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_b477c366362c0720,gvc_6947eed12fe8,Sitting Russian Twist On A Chair,Seated Russian Twist On A Chair,,NOT_NEEDED,Hips,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,하체,source,복사근,코어,name_high,reps,bodyweight,,BODY_MUSCLE_FAMILY_CONFLICT,2,1,1,MANUAL_QA_REQUIRED
gvs_0bc1246ebb8af8d8,gvc_f4a56e713fdd,Sitting Scapular Adduction (side ) (,Seated Scapular Adduction (Side ),,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_f65f55dd1ba01e41,gvc_2e410ef37767,Sitting Scapular Adduction (version 2) (side Back,Seated Scapular Adduction (Side Back,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_8918efbda8c0bde5,gvc_a74e47a97497,Sitting Scissors Lift Crunch On A Padded Stool,Seated Scissors Lift Crunch On A Padded Stool,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,복직근,,name_high,reps,bodyweight,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_4a2eeedde61ef7d5,gvc_bda72e7539c1,Sitting Shoulder Press And Hip Abduction On A Padd,Seated Shoulder Press And Hip Abduction On A Padd,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,어깨,name,중둔근,,name_high,,review,,BODY_MUSCLE_FAMILY_CONFLICT,2,1,1,MANUAL_QA_REQUIRED
gvs_89da80233eddcb8b,gvc_82e318d85b5a;gvc_c6670344760f,Seated Shoulder Press On A Chair | Sitting Shoulder Press On A Chair,Seated Shoulder Press On A Chair,,NOT_NEEDED,Shoulders,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,어깨,source,삼각근,삼두근,name_high,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_f60f011a4cf9f5b4,gvc_0635d82c4d8c,Sitting Shoulder Press Toe Touch On A Chair (femal,Seated Shoulder Press Toe Touch On A Chair,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,어깨,name,삼각근,삼두근,name_high,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_acf81cf3732caa1b,gvc_358618f0c68c,Sitting Shoulder Press Toe Touch On A Padded Stool,Seated Shoulder Press Toe Touch On A Padded Stool,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,어깨,name,삼각근,삼두근,name_high,,review,,,2,1,1,MANUAL_QA_REQUIRED
gvs_dfef332bb12623fb,gvc_b371f87054df,Seated Shoulder Tap On A Chair,Seated Shoulder Tap On A Chair,,NOT_NEEDED,Upper-Arms,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,팔,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_03e759a9f5b62461,gvc_d72c8c4620fb,Sitting Shrug On A Chair,Seated Shrug On A Chair,,NOT_NEEDED,Back,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,등,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_0fcbeed1a8751869,gvc_4939e63ed791,Seated Side Bend On A Chair,Seated Side Bend On A Chair,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,복사근,코어,name_high,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_163ff8f69f50ceb8,gvc_811da4037029,Sitting Side Bend On A Chair,Seated Side Bend On A Chair,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,복사근,코어,name_high,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_2ac96849f8f391c1,gvc_7d90171c2dda,Sitting Side Bend On A Padded Stool,Seated Side Bend On A Padded Stool,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,복사근,코어,name_high,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_3a8934e6f9adaeb8,gvc_f1b4c87a64c3,Seated Side Bend With A Towel On A Padded Stool (m,Seated Side Bend With A Towel On A Padded Stool,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,코어,name,복사근,코어,name_high,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_7cf01138ec636a1a,gvc_4dbb39dcff4e,Sitting Side Circle Draw On A Chair,Seated Side Circle Draw On A Chair,,NOT_NEEDED,Back,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,등,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_666c4bc96b2f49c5,gvc_e3622eaeedb9,Sitting Side Crunch On A Padded Stool,Seated Side Crunch On A Padded Stool,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,복사근,코어,name_high,reps,bodyweight,reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_b1a3f102a42b46b0,gvc_f95c350b54b0,Seated Side Glute Lift On A Chair,Seated Side Glute Lift On A Chair,,NOT_NEEDED,Hips,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_11f68058be9250e2,gvc_a55c750418f9,Sitting Side Step Tuck On A Padded Stool,Seated Side Step Tuck On A Padded Stool,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_85f4c74c9b5247de,gvc_48494af9260a,Sitting Single Straight Back Hamstring Lean (femal,Seated Single Straight Back Hamstring Lean,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_83f55dbf0d291277,gvc_8c19f37c4e22,Sitting Single Straight Leg Raise A Chair,Seated Single Straight Leg Raise A Chair,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,복직근,,name_high,,review,reps,BODY_MUSCLE_FAMILY_CONFLICT,1,0,1,MANUAL_QA_REQUIRED
gvs_3b6a02b2bd6846b0,gvc_4e806a60f815,Sitting Stacked Arm Lift On A Chair,Seated Stacked Arm Lift On A Chair,,NOT_NEEDED,Chest,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_898f53992530e089,gvc_6a8640c84f76,Sitting Stepjack Front Raise On A Chair P,Seated Stepjack Front Raise On A Chair P,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,어깨,name,전면 삼각근,,name_high,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_4196612ec7047164,gvc_b5244dac6887,Sitting Stepout Hands Up On A Chair,Seated Stepout Hands Up On A Chair,,NOT_NEEDED,Shoulders,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,어깨,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_f7ae90bf8eca1c87,gvc_1703b47fe33d,Sitting Straight Arm Back Squeeze On A Chair (fema,Seated Straight Arm Back Squeeze On A Chair,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_6ac606fc1ee824b6,gvc_b5c02040afe4,Sitting String Pull On A Chair,Seated String Pull On A Chair,,NOT_NEEDED,Upper-Arms,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,팔,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_b68e862fdc249877,gvc_0e5956139907,Sitting Swimming Knee Raise On A Chair,Seated Swimming Knee Raise On A Chair,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,복직근,,name_high,reps,bodyweight,reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_9823eeb0c8980dea,gvc_5b99e6bff3eb,Sitting Switching Palm Row On A Chair,Seated Switching Palm Row On A Chair,,NOT_NEEDED,Back,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,등,source,등 상부 / 광배근,이두근,name_high,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_36dea5f3389610d3,gvc_66058f3bfe13,Sitting Thoracic Spine Mobilization On A Chair (fe,Seated Thoracic Spine Mobilization On A Chair,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_5642c42fdafaa687,gvc_9975bc8c9f89;gvc_e699fc688b97,Sitting Core Twist On A Chair | Sitting Torso Twist On A Chair,Seated Torso Twist On A Chair,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_785a46033ef4d1a3,gvc_00fefc1f865a,Sitting Triceps Extension On A Chair,Seated Triceps Extension On A Chair,,NOT_NEEDED,Upper-Arms,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,팔,source,삼두근,,name_high,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_4e9748d453f9b152,gvc_449919a297e8,Sitting Twist Knee Raise On A Padded Stool,Seated Twist Knee Raise On A Padded Stool,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,복직근,,name_high,reps,bodyweight,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_96a5f8e2d3851294,gvc_1a801e96e143,Seated Twist With A Towel On A Padded Stool,Seated Twist With A Towel On A Padded Stool,,NOT_NEEDED,,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,,unknown,,unknown,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_e9c8400e6dc503e8,gvc_e5a92ae0c250,Seated Under Knee Clap On A Chair,Seated Under Knee Clap On A Chair,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_da3e0eab134449ab,gvc_fde85e8c3fbf,Seated Underhand Arm Circle On A Chair,Seated Underhand Arm Circle On A Chair,,NOT_NEEDED,Shoulders,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,어깨,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_6f086952a7864eb8,gvc_1ed4bc9f42a7,Sitting Underhand Crossover On A Chair,Seated Underhand Crossover On A Chair,,NOT_NEEDED,Chest,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,가슴,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_1bc80d02384d4abc,gvc_d2b6da56c9ae,Sitting Upright Row On A Chair,Seated Upright Row On A Chair,,NOT_NEEDED,Shoulders,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,어깨,source,등 상부 / 광배근,이두근,name_high,reps,bodyweight,,BODY_MUSCLE_FAMILY_CONFLICT,1,0,1,MANUAL_QA_REQUIRED
gvs_48d7107af4251108,gvc_5dfbb0f4e59f,Seated Upright Twists On A Chair,Seated Upright Twists On A Chair,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_ee51e272396543c0,gvc_be9d17088844,Sitting W Pose On A Chair,Seated W Pose On A Chair,,NOT_NEEDED,Back,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,등,source,,,unsupported,reps,bodyweight,duration,,1,0,1,MANUAL_QA_REQUIRED
gvs_eaa10aea704115bc,gvc_3e09eeed3ca1,Seated Windshield Wipers On A Chair,Seated Windshield Wipers On A Chair,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_f9de63a7002a4c7f,gvc_fe2e5927798d,Sitting Woodchopper On A Chair,Seated Woodchopper On A Chair,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,,,unsupported,reps,bodyweight,,,2,1,1,MANUAL_QA_REQUIRED
gvs_755497070de08b6f,gvc_4efbf94fd3d8,Sitting Wrist Rotation On A Chair,Seated Wrist Rotation On A Chair,,NOT_NEEDED,Forearms,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,팔,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_2da2660c4b03a5ae,gvc_54965e7892cc,Seating Alternate Leg Abduction And Extension (mal,Seating Alternate Leg Abduction And Extension,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_c55aa7e1260ea51d,gvc_8c2656a2667c,Side Lunge Overhead Reach Plyometrics Col,Side Lunge Overhead Reach Plyometrics Col,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,대퇴사두근,둔근,name_high,,review,reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_1156394097c6f17a,gvc_e0737ee2ad5b,Side Lying 90 Degrees Hip Clam And Kick H,Side Lying 90 Degrees Hip Clam And Kick H,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_d224b4828ccabfe8,gvc_d8ce69ef96c6,Side Lying Hip Internal External Rotation,Side Lying Hip Internal External Rotation,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_7a463a3274b73c2c,gvc_0df91f03e6b2,Side Lying Side Lift Free Lateral Flexion,Side Lying Side Lift Free Lateral Flexion,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_8b19270ebcb5ce0c,gvc_e43139bc431f,Side Plank Butt (wrong Right),Side Plank Butt (Wrong Right),,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,코어,name,코어,,name_high,duration,semantic,duration,,1,0,1,MANUAL_QA_REQUIRED
gvs_e75acbd0c329072e,gvc_29bcb678c233,Side Plank Lift On A Padded Stool,Side Plank Lift On A Padded Stool,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,duration,semantic,duration,,1,1,0,MANUAL_QA_REQUIRED
gvs_5ab43feffb1b3ef7,gvc_37a17a494b37;gvc_d903d14bd718,Side Plank Rotation A Padded Stool Supported | Side Plank Rotation A Padded Stool Supported (fema,Side Plank Rotation A Padded Stool Supported,,NOT_NEEDED,Waist,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,코어,source,코어,,name_high,reps,bodyweight,duration,,2,1,1,MANUAL_QA_REQUIRED
gvs_0e91b789b0ce7265,gvc_c8cd5a23a913,Side Plank (version 2) Waist,Side Plank Waist,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,코어,name,코어,,name_high,duration,semantic,duration,,1,0,1,MANUAL_QA_REQUIRED
gvs_a5bc321264b7205c,gvc_40fd11f5f0bc,Side Plank With Raised Leg (version 2) (left) (fem,Side Plank With Raised Leg (Left),,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,코어,name,코어,,name_high,duration,semantic,duration,,1,0,1,MANUAL_QA_REQUIRED
gvs_a6e2050acfa2e250,gvc_f85129aff912,Side Step Sprinting Arms Plyometrics,Side Step Sprinting Arms Plyometrics,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_3e2d5d44665da85e,gvc_c9f712099354,Side Step Swing Plyometrics,Side Step Swing Plyometrics,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_394bb5facdfc5c48,gvc_31fc57d4ce5b,Side To Side (garland Pose) Frog Squat Into Forwar,Side To Side (Garland Pose) Frog Squat Into Forwar,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,대퇴사두근,둔근,name_high,,review,duration,,1,0,1,MANUAL_QA_REQUIRED
gvs_88d423696ba29e39,gvc_864352cf75ea,Side Two Front Toe Touching,Side Two Front Toe Touching,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,2,0,2,MANUAL_QA_REQUIRED
gvs_546238449678f992,gvc_75963923ff77,Single Leg Bridge With Outstretched Leg (left) (ma,Single Leg Bridge With Outstretched Leg (Left),,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_1ceff9e468f943ee,gvc_6b217002695b,Single Leg Lift On A Chair,Single Leg Lift On A Chair,,NOT_NEEDED,Thighs,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,0,1,MANUAL_QA_REQUIRED
gvs_894decf91fd7980d,gvc_7977d3faf75e,Single Straight Leg Glute Bridge Hold (left) (fema,Single Straight Leg Glute Bridge Hold (Left),,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,둔근,햄스트링,name_high,duration,semantic,,,1,0,1,MANUAL_QA_REQUIRED
gvs_3da1eccc83841e52,gvc_1fabc79a0983,Sit To Stand On A Chair,Sit To Stand On A Chair,,NOT_NEEDED,Thighs,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,하체,source,,,unsupported,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
gvs_a1beb3c8602af552,gvc_8e2b223be11e,Slight Bend Top Crossover And Prayer Push,Slight Bend Top Crossover And Prayer Push,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_989e60b2b61c227c,gvc_30958b7e1042,Spine Imbalance And Forward Head Posture Hold (fem,Spine Imbalance And Forward Head Posture Hold,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,,unknown,,,unsupported,duration,semantic,,,1,0,1,MANUAL_QA_REQUIRED
gvs_cfd01ea2f7d8d4b0,gvc_973e1cec9da8,Split Sprinter High Lunge,Split Sprinter High Lunge,,NOT_NEEDED,,REVIEW,Insufficient semantic metadata,,unknown,하체,name,대퇴사두근,둔근,name_high,,review,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_f11ac243c5b80b6b,gvc_d312a7345326,Split Squat A Padded Stool Supported,Split Squat A Padded Stool Supported,,NOT_NEEDED,Thighs,REVIEW_HOME_CONTEXT,Home/context prop needs relevance review,Bodyweight,inferred_bodyweight,하체,source,대퇴사두근,둔근,name_high,reps,bodyweight,,,1,1,0,MANUAL_QA_REQUIRED
