working_id,name_en_normalized,name_ko_draft,body_part_ko,recording_type,family,relevance_tier,relevance_reason
gvs_f00b14750ef0be61,Side Lunge Rock (Beginner),,하체,reps,lunge_split,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_83aa962f89ffa5bf,Side Lunge With Hip Rotation,,하체,reps,lunge_split,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_237d3df44f99e772,Side Lying 90 Degrees Hip Clam,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_b2ed3bfcee1af4f2,Side Lying Abdominal Press Against Arm,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_e12e5d88b8a97336,Side Lying Clam,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_63a8645dcba0ebc1,Side Lying Clam And Kick,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_440b04a5665335e1,Side Lying Cycle Oblique Tuck,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_98bd67e805594e1a,Side Lying Diagonal Backward Leg Raise,,하체,reps,core_raise,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_e957ef915aa8f291,Side Lying Heel And Knee Taps,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_debbe7bad291512c,Side Lying Heel Reaches,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_c6b27406890c2ce0,Side Lying Hip Adduction,사이드 라잉 힙 어덕션,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_b9fbab5a18f63234,Side Lying Hip Adduction (Left),,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_dc674b3ecbffb620,Side Lying Hip Circle,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_97725a5389181f43,Side Lying Internal Rotation,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_916e306818d5e716,Side Lying Kickout,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_78d9ea9daebd485d,Side Lying Knee Circle Kick,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_3175aebcb9764d02,Side Lying Leg Circle,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_91ced054992458ce,Side Lying Legs Lift,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_b502edcc3ee3d70e,Side Lying Outward Knee Kick,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_d3c1c0f1bbe6caad,Side Lying Reverse Clamshell,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_499fc8d65cb79754,Side Lying Scissors,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_bdb2e643fe6ef193,Side Lying Side Crunch,사이드 라잉 사이드 크런치,코어,reps,core_crunch,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_4bb52c720a1b74e0,Side Lying Side Thigh Push,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_1615368c6f18eb22,Side Lying Single Arm Triceps Push Up,,팔,reps,push_up,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_7c6b592b5c45a463,Side Lying Single Leg Kick ),,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_22974836b688cd68,Side Lying T Thigh Raise,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_e8d942d2f3264a30,Side Lying T Thigh Raise Hold,,하체,duration,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_30299b7b6fc6952b,Side Plank,사이드 플랭크,코어,duration,plank,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_436aad7369d8e6e3,Side Plank (Beginner),,코어,duration,plank,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_722e6ab9541b50f1,Side Plank Bent Leg Lift,,코어,duration,plank,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_5a54fef787de29ff,Side Plank Glute Raise,,코어,reps,plank,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_f24c144fc4bf220f,Side Plank Hip Adduction,사이드 플랭크 힙 어덕션,하체,reps,plank,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_f7cc824fcef359cf,Side Plank Hip Adduction (Bent Knee),,하체,reps,plank,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_2ca300da050fd188,Side Plank Knee Tuck,,코어,duration,plank,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_a50f061624e12fc0,Side Plank Leg Lift,,코어,duration,plank,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_3897682f476bb15f,Side Plank Leg Lift (Left),,코어,duration,plank,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_839d056b1b9bcc2b,Side Plank Leg Raise,사이드 플랭크 레그 레이즈,하체,reps,core_raise,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_421e2f739c95cf43,Side Plank Lift Against Wall,,코어,duration,plank,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_e78d468ce93e1a76,Side Plank March,,코어,duration,plank,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_c30466f37fa47abb,Side Plank Plus,,코어,duration,plank,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_00a94775a473c495,Side Plank Pull,,코어,duration,plank,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_7bcf31c4d8afa75e,Side Plank Raise,,코어,reps,plank,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_b63a30308ca13322,Side Plank Raise And Crunch,,코어,reps,core_crunch,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_2e436eb76401c78f,Side Plank Rotation,,코어,reps,plank,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_6595e5847404b51a,Side Plank Scissors,,코어,duration,plank,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_6cdb582701abf0af,Side Plank Side Crunch,사이드 플랭크 사이드 크런치,코어,reps,core_crunch,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_d03b8508c3653d9a,Side Plank Single Knee Drive,,코어,reps,plank,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_dd625f6e15c15f18,Side Plank Supported Wall,,코어,duration,plank,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_68467fa60ebad3f8,Side Plank Twist,,코어,reps,plank,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_a11b8b140f1312f6,Side Plank Twist Arm Delt Raise,,코어,reps,plank,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_d2f06c3d221330b5,Side Plank With Raised Leg,,코어,duration,plank,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_ac391ef76ce9b6b7,Side Push Up,사이드 푸시업,팔,reps,push_up,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_556199ca3a95e744,Side Seated Inner Thigh Tap,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_3ecac58257c40d78,Side Slide,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_bcdeff88626bc6ea,Side Squat,사이드 스쿼트,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_2af2c2e74582a817,Side Step Front Plank,,하체,reps,plank,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_8538a5f6342e54d0,Side Step Squat,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_01ab201ee6b1a228,Side Swim Arms,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_a58fa1fefada58ac,Side To Side Knee Tuck,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_50a66ac5fc24b0ed,Side To Side Leg Swings,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_8999f37d2279f4bd,Side To Side Push Up,,가슴,reps,push_up,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_b38ff48e5d8404f0,Side To Side Squat,,하체,reps,squat,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_d52cd9bb33a81f73,Side Wall Plank,,코어,duration,plank,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_97865cb87e1ecf0a,Sideway Leg Lift With A Chair,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_bbf1cdb5268273f5,Sideway Turn,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_bdb88605f393cb1d,Sideways Lifts Vertical Turn (Straight Legs),,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_44961a09f4fc7831,Single Arm Front Plank,원암 프론트 플랭크,코어,duration,plank,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_cf7b33f71a3d96ef,Single Arm Pull Up,원암 풀업,등,reps,pull_chin_muscleup,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_38706f179438798f,Single Arm Push Up,원암 푸시업,가슴,reps,push_up,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_4f6ff6d697903b70,Single Arm Push Up (On Knees),,가슴,reps,push_up,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_31770afb1ac0d933,Single Arm Push Up Supported Wall,,가슴,reps,push_up,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_3d6371df714229c7,Single Arm Side Straight Arm Lat Pulldown,원암 사이드 스트레이트 암 랫 풀다운,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_2f8b0d3089e4c67e,Single Curtsy Lunge,,하체,reps,lunge_split,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_e9a1e87cbb2a36de,Single Dead Bug,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_23fa0d1c0383bd8a,Single Leg Bodyweight Deadlift With Arm And Leg Extended,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_6220fa0a4cb488a8,Single Leg Bridge,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_d73402d1db173ed9,Single Leg Bridge With Outstretched Leg,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_2b4faa52e432d224,Single Leg Calf Raise Off Step,,하체,reps,calf,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_085c8f5259f28648,Single Leg Deadlift Lunge,싱글 레그 데드리프트 런지,하체,reps,lunge_split,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_bfd8b59f3d480e3f,Single Leg Deadlift With Knee Lift,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_1792cdeaea71b8f8,Single Leg Dip On Floor,,팔,reps,dip,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_dad9e40fba10cef7,Single Leg Donkey Calf Raise,,하체,reps,calf,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_c8f506ed3d947379,Single Leg Extension Crunch,,코어,reps,core_crunch,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_fcbc7210727228ce,Single Leg Floor Calf Raise,,하체,reps,calf,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_2c6d21eede930710,Single Leg Glute Bridge With External Rotation,,하체,reps,glute_hip,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_806bbcacd79ababe,Single Leg Glute Bridge With Knee To Chest,,하체,reps,glute_hip,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_58b121764793ef2c,Single Leg Hamstring Bridge,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_12d05c43a176598b,Single Leg Heel Touch Squat,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_88385f27ec3e359f,Single Leg Hip Thrusts,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_8a8f88d7d8598937,Single Leg Low Box Squat,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_444d7ed0a8e94736,Single Leg Push Off,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_63374217063d1047,Single Leg Quarter Squat,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_7527e8267cae6f62,Single Leg Sliding Floor Bridge Curl On Towel,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_a6d22fe8ccc94322,Single Leg Squat,싱글 레그 스쿼트,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_bbe3bab7201b5c17,Single Leg Squat (Pistol),,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_d9da2de94245787d,Single Leg Squat With Support (Pistol),,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_3ab7db4955a3af71,Single Leg Squat With Wall Support (Pistol),,하체,reps,squat,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_2c9fad73167a9893,Single Starfish Crunch,,코어,reps,core_crunch,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_7098511f3a10952f,Single Straight Leg Glute Bridge Hold,,하체,duration,glute_hip,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_d034ed30fbd2c6f2,Sissy Squat Bodyweight,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_d6a42c65b25dbe09,Sit (Wall),,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_c4b3f8b8d360ca7e,Sit Up,싯업,코어,reps,core_crunch,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_85c6bd6638eea7f8,Sit Up Punches,,코어,reps,core_crunch,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_b166886fa3de570f,Sit Up Stand Up,,코어,reps,core_crunch,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_4e7f537e87bc6fe0,Sit Up With Arms On Chest,,코어,reps,core_crunch,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_7f9b0bb38715e5fb,Siting Floor Leg Raise,,코어,reps,core_raise,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_cc4e0af3bbeb3003,Sky Punch,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_27c5f6a694576010,Sliding Floor Bridge Curl On Towel,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_143aa7de678ac928,Sliding Floor Pulldown On Towel,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_611f520545717249,Sliding Leg Bird Dog,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_4faabe503384b7ba,Sliding Leg Curl On Floor With Towel,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_1da3cc032abc9ae3,Slight Bend Elbow Touch,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_089a2bda18b72c28,Slight Lean Step Out,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_4b3676c097c131c6,Slight Squat Front Raise,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_6ff5c9f91113b32d,Slight Squat Torso Twist,,코어,reps,squat,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_e3d151c16e721fcd,Somersault Stand Up,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_caf06af15c508e2d,Spell Caster,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_b721af3df4050799,Sphinx,,등,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_d17d17b4645aaab6,Spider Crawl Push Up,,하체,reps,push_up,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_31356bc0fc03a2e2,Spider Plank,,하체,duration,plank,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_af2de33d93d64685,Spiderman Plank,,코어,duration,plank,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_7829ba0f23a0f98f,Spine (Lumbar) Flexion,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_1889c34d1e7568bd,Spine Rolling,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_f58c78f0e3d3ee7a,Spine Twist,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_6704bf67f8780fdf,Split Lateral Squat With Roll,,하체,reps,squat,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_33ef266b34e50f7b,Split Sprinter Low Lunge,,하체,reps,lunge_split,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_943c5a9623377c30,Split Squat Against Wall,,하체,reps,squat,BODYWEIGHT_CONTEXT_VARIANT_REVIEW,Recognized strength family but contains home/context prop wording.
gvs_86ab0410cc30548a,Split Squat Heel Raise,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_1e5ce3320743dce8,Split Squat With Low Box,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_3270a18b1a47ce2b,Split Squats,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_b980919d4d5f88e5,Squat,스쿼트,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_62b2c586bad6a638,Squat Alternating Lunge,스쿼트 얼터네이팅 런지,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_eafa04b7c0bec4bf,Squat And 5 Bounces,,하체,reps,squat,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_8bb16ef7a7b3ac1f,Squat And Alternating Hip Extension,,하체,reps,squat,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_8da4cb2744d308ff,Squat And Tip Toes,,하체,reps,squat,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_6c9d0cffe494956f,Squat On Bosu Ball,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_e08b5d7a4a0d1ad0,Squat Press Up,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_5ec874058852a9d9,Squat Side Kick,,하체,reps,squat,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_2421c0d3ffca084b,Squat Tip Toe,,하체,reps,squat,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_2800383668376148,Squat To Leg Extension,,하체,reps,squat,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_3162d618ae1cceaa,Squat To Leg Extension And Torso Twist,,하체,reps,squat,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_7668d5fc1b8f5f12,Squat Twist,,하체,reps,squat,BODYWEIGHT_EXTENDED_VARIANT_REVIEW,Recognized strength family but compound/complex variant; not a default-search decision yet.
gvs_a437bcdb0029e463,Staggered Leg Glute Bridge,,하체,reps,glute_hip,BODYWEIGHT_DEFAULT_SEARCH_CANDIDATE,Recognized gym/calisthenics strength family with no home-context/noise markers.
gvs_f4cf2e1bd14acb7b,Stair Up,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_987071df96b77447,Standing Ab Twist,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_1acde7e108bb62a9,Standing Ab Twist Wall Touch,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_63a46e7841fbf7d2,Standing Abdominal Vacuum,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_b5317c95ba7e1341,Standing Air Bike,,코어,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_c41e621db1dcf179,Standing Alternate Arms Circling,,어깨,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_7707ec79718c1a9d,Standing Alternate Glute Kickback,,하체,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
gvs_02444aa1e90406bd,Standing Alternating Elbows Nudge,,가슴,reps,other,BODYWEIGHT_NOISE_REVIEW,Not in core gym/calisthenics strength families; review before default search exposure.
