working_id,source_candidate_ids,source_name_variants,name_en_normalized,name_ko_draft,name_ko_status,vendor_body_tags,catalog_status,catalog_reason,equipment,equipment_confidence,body_part_ko,body_confidence,primary_muscles_ko,secondary_muscles_ko,muscle_confidence,recording_type,recording_confidence,source_recording_candidates,semantic_flags,source_media_count,male_source_count,female_source_count,qa_status
gvs_70fe04ce13ddb344,gvc_3f4ea4135f88,Lever Row (plate Loaded),Machine Row (Plate Loaded),,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_f6143b16b2921dfc,gvc_a435f4ff4852,Lever Seated Bent Over Rear Delt Fly,Machine Seated Bent Over Rear Delt Fly,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,어깨,source,후면 삼각근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_ad9dce9c9b1c3e0c,gvc_611b89f1e11f;gvc_691a6660be33,Lever Seated Calf Press | Lever Seated Calf Press (version 2),Machine Seated Calf Press,,MANUAL,Calves,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,종아리,,name_high,weight_reps,equipment,weight_reps,,3,2,1,MANUAL_QA_REQUIRED
gvs_c079234e38d364ce,gvc_511c5fe0aa59;gvc_a93693a7bfac,Lever Seated Calf Raise (plate Loaded) | Lever Seated Calf Raise (plate Loaded) (version 2),Machine Seated Calf Raise (Plate Loaded),,MANUAL,Calves,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,종아리,,name_high,weight_reps,equipment,weight_reps,,3,2,1,MANUAL_QA_REQUIRED
gvs_079e71dbce84e353,gvc_497540cb2652,Lever Seated Crunch,Machine Seated Crunch,머신 시티드 크런치,AUTO_PHRASE_DRAFT,Waist,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,코어,source,복직근,,name_high,weight_reps,equipment,weight_reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_7e4546271cbe17c7,gvc_597d3d9386e0,Lever Seated Crunch (chest Pad),Machine Seated Crunch (Chest Pad),,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,코어,source,복직근,,name_high,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_583bf1aae18d5140,gvc_0abc6cbf71f3,Lever Seated Crunch (hands Pad),Machine Seated Crunch (Hands Pad),,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,코어,source,복직근,,name_high,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_570aaf11cdae970d,gvc_18644b08a799,Lever Seated Dip,Machine Seated Dip,머신 시티드 딥스,AUTO_PHRASE_DRAFT,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_37718aeb590c65fb,gvc_067f0a089d4d;gvc_8bfa75e8947c,Lever Seated Fly | Lever Seated Fly (version 2),Machine Seated Fly,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,가슴,source,,,unsupported,weight_reps,equipment,weight_reps,,4,2,2,MANUAL_QA_REQUIRED
gvs_a3228d7ab1a619d8,gvc_300249b75dca,Lever Seated Hammer Grip Shoulder Press,Machine Seated Hammer Grip Shoulder Press,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,어깨,source,삼각근,삼두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_07ca73218d1adfa9,gvc_6f1d7b5472e6;gvc_9f52273874ea,Lever Seated Hip Abduction | Lever Seated Hip Abduction (version 2),Machine Seated Hip Abduction,머신 시티드 힙 어브덕션,AUTO_PHRASE_DRAFT,Hips,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,중둔근,,name_high,weight_reps,equipment,weight_reps,,3,1,2,AUTO_DRAFT_COMPLETE
gvs_fb06f2ddd4a436f5,gvc_24187a45fa1e;gvc_58377bed493f,Lever Seated Hip Adduction | Lever Seated Hip Adduction (version 2),Machine Seated Hip Adduction,머신 시티드 힙 어덕션,AUTO_PHRASE_DRAFT,Thighs;Hips,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,내전근,,name_high,weight_reps,equipment,weight_reps,,3,1,2,AUTO_DRAFT_COMPLETE
gvs_56ea108fdb0bb3a7,gvc_47aa6c9e6cff,Lever Seated Leg Curl,Machine Seated Leg Curl,머신 시티드 레그 컬,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,햄스트링,,name_high,weight_reps,equipment,weight_reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_3f7536f132b6bc91,gvc_0a70901e0de3,Lever Seated Leg Curl (plate Loaded),Machine Seated Leg Curl (Plate Loaded),,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,햄스트링,,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_ab1c890298cbaae8,gvc_72fe34210965,Lever Seated Leg Extension (version 2),Machine Seated Leg Extension,머신 시티드 레그 익스텐션,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,대퇴사두근,,name_high,weight_reps,equipment,weight_reps,,2,2,0,AUTO_DRAFT_COMPLETE
gvs_aff57cafe566d267,gvc_7a6118162f2e;gvc_896981555acf,Lever Seated Leg Press | Lever Seated Leg Press (version 2),Machine Seated Leg Press,머신 시티드 레그 프레스,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,3,2,1,AUTO_DRAFT_COMPLETE
gvs_c87e614e3050a29c,gvc_c9cb1718e832,Lever Seated Leg Raise Crunch (plate Loaded),Machine Seated Leg Raise Crunch (Plate Loaded),,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,코어,source,복직근,,name_high,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_d023c3e7a9e906e7,gvc_f59246d8084c,Lever Seated Neutral Grip Reverse Fly,Machine Seated Neutral Grip Reverse Fly,머신 시티드 뉴트럴 그립 리버스 플라이,AUTO_PHRASE_DRAFT,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,어깨,source,후면 삼각근,,name_high,weight_reps,equipment,weight_reps,,1,0,1,AUTO_DRAFT_COMPLETE
gvs_6f080ab6ec44a9fc,gvc_d1a796faa08d,Lever Seated Reverse Fly,Machine Seated Reverse Fly,머신 시티드 리버스 플라이,AUTO_PHRASE_DRAFT,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,어깨,source,후면 삼각근,,name_high,weight_reps,equipment,weight_reps,,4,2,2,AUTO_DRAFT_COMPLETE
gvs_eb9fd2b2b0b4ed7c,gvc_d88925b7af4f,Lever Seated Reverse Fly (parallel Grip),Machine Seated Reverse Fly (Parallel Grip),,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,어깨,source,후면 삼각근,,name_high,weight_reps,equipment,weight_reps,,2,2,0,MANUAL_QA_REQUIRED
gvs_e95ed9a7451d140f,gvc_7ad7f82ad4f7;gvc_9e311408621e,Lever Seated Row | Lever Seated Row (version 2),Machine Seated Row,머신 시티드 로우,AUTO_PHRASE_DRAFT,Back,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,4,2,2,AUTO_DRAFT_COMPLETE
gvs_98564e5fdc48c577,gvc_51f16210ec1b,Lever Seated Row (plate Loaded),Machine Seated Row (Plate Loaded),,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_310e0035198cdfa1,gvc_b62250e065ea,Lever Seated Shoulder Press,Machine Seated Shoulder Press,머신 시티드 숄더 프레스,AUTO_PHRASE_DRAFT,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,어깨,source,삼각근,삼두근,name_high,weight_reps,equipment,weight_reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_e0eddff9c13ccf61,gvc_6d2079974f65,Lever Seated Single Arm Row,Machine Seated Single Arm Row,머신 시티드 원암 로우,AUTO_PHRASE_DRAFT,Back,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_f0834095ad10e6cd,gvc_4f414495c64c,Lever Seated Single Arm Shoulder Press,Machine Seated Single Arm Shoulder Press,머신 시티드 원암 숄더 프레스,AUTO_PHRASE_DRAFT,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,어깨,source,삼각근,삼두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_a8fce16f11cead87,gvc_56da5bbf795a,Lever Seated Single Arm Wide Lat Pulldown B,Machine Seated Single Arm Wide Lat Pulldown B,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,등,name,광배근,이두근 / 승모근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_9f75def09bd2b6fe,gvc_87925ab99df4,Lever Seated Single Calf Press,Machine Seated Single Calf Press,,MANUAL,Calves,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,종아리,,name_high,weight_reps,equipment,weight_reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_29febce27856b32c,gvc_c84ae181abb8,Lever Seated One Leg Curl,Machine Seated Single Leg Curl,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,햄스트링,,name_high,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_492fe8611821bbd1,gvc_2dbaebf09646,Lever Seated Single Leg Press (version 2),Machine Seated Single Leg Press,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_7c2a8151b4d62bed,gvc_fbaa6bc9e4d4,Lever Seated Single Leg Squat Calf Raise On Leg Press Machine,Machine Seated Single Leg Squat Calf Raise On Leg Press Machine,,MANUAL,Calves,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,종아리,,name_high,weight_reps,equipment,weight_reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_8f7fec3541a3c881,gvc_c335ecc4ee40,Lever Seated Squat Calf Raise On Leg Press Machine,Machine Seated Squat Calf Raise On Leg Press Machine,,MANUAL,Calves,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,종아리,,name_high,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_2835c9808c20a58e,gvc_331d84805e52,Lever Sitting Toe Raise,Machine Seated Toe Raise,,MANUAL,Calves,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_113f2135449b8241,gvc_e45309540c6e,Lever Seated Triceps Extension (plate Loaded) (mal,Machine Seated Triceps Extension (Plate Loaded),,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,팔,name,삼두근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_11ea3ab4df4dda7a,gvc_cf9816503535,Lever Seated Twist,Machine Seated Twist,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,코어,source,,,unsupported,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_f92833759ca2c7f1,gvc_65f26c9910a5,Lever Seated Wide Lat Pulldown,Machine Seated Wide Lat Pulldown,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,등,source,광배근,이두근 / 승모근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_3a4acc676bcf2c17,gvc_3ef16b979421,Lever Seated Wide Pulldown (plate Loaded) B,Machine Seated Wide Pulldown (Plate Loaded) B,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,등,name,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_0700441ec9826fe6,gvc_597ff1c51e43;gvc_6146a1dc3c1a,Lever Shoulder Press (plate Loaded) (version 2) | Lever Shoulder Press (plate Loaded) Version,Machine Shoulder Press (Plate Loaded),,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,어깨,source,삼각근,삼두근,name_high,weight_reps,equipment,weight_reps,,2,2,0,MANUAL_QA_REQUIRED
gvs_5f28b78f7b54ddaf,gvc_67a4e6aed622,Lever Shrug (plate Loaded),Machine Shrug (Plate Loaded),,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,등,source,,,unsupported,weight_reps,equipment,weight_reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_f452c61623c4a89c,gvc_34b84adc8131,Lever Side Hip Abduction,Machine Side Hip Abduction,머신 사이드 힙 어브덕션,AUTO_PHRASE_DRAFT,Hips,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,중둔근,,name_high,weight_reps,equipment,weight_reps,,1,0,1,AUTO_DRAFT_COMPLETE
gvs_f0a63d0f53de5ddf,gvc_7741812c8ada,Lever Side Seated Single Arm Rear Delt Fly,Machine Side Seated Single Arm Rear Delt Fly,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,가슴,name,후면 삼각근,,name_high,weight_reps,equipment,weight_reps,BODY_MUSCLE_FAMILY_CONFLICT,1,1,0,MANUAL_QA_REQUIRED
gvs_4a270e432a19a0a3,gvc_1e58d9cdf58e,Lever Single Arm Chest Press (plate Loaded),Machine Single Arm Chest Press (Plate Loaded),,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,가슴,source,대흉근,삼두근 / 전면 삼각근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_8fb725a1821b7e35,gvc_c21d88797aaf,Lever One Arm Incline Chest Press (plate Loaded),Machine Single Arm Incline Chest Press (Plate Loaded),,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,가슴,source,대흉근,삼두근 / 전면 삼각근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_18071cd0570beb9e,gvc_cdaa2dc6e67d,Lever One Arm Lateral High Row,Machine Single Arm Lateral High Row,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_8027d44ebd861ffc,gvc_5f834f51c490,Lever One Arm Lateral Wide Pulldown (plate Loaded),Machine Single Arm Lateral Wide Pulldown (Plate Loaded),,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,등,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_08b0ac458205e659,gvc_eef6a78ebb5a,Lever One Arm Low Row (plate Loaded),Machine Single Arm Low Row (Plate Loaded),,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_0f3dc0841858e1f2,gvc_e962d9dd446c,Lever Single Arm Neutral Grip Seated Row (plate Lo,Machine Single Arm Neutral Grip Seated Row (Plate Lo,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,등,name,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_05a547a8ca41326a,gvc_3032d949e8f5,Lever Single Arm Reverse Grip High Row (plate Load,Machine Single Arm Reverse Grip High Row (Plate Load,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,등,name,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_a68ddc98b36a217e,gvc_481965727a97,Lever One Arm Shoulder Press (plate Loaded),Machine Single Arm Shoulder Press (Plate Loaded),,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,어깨,source,삼각근,삼두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_d631315cdec92cda,gvc_e3b7f8ea6470,Lever Single Arm Shoulder Press (plate Loaded) (ve,Machine Single Arm Shoulder Press (Plate Loaded) (Ve,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,어깨,name,삼각근,삼두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_2c62046382feb8bb,gvc_5ee24d58fbe4,Lever Single Leg Deadlift On Hack Squat Machine (f,Machine Single Leg Deadlift On Hack Squat Machine,,MANUAL,,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,name,둔근 / 햄스트링,등 / 코어,name_high,weight_reps,equipment,weight_reps,,1,0,1,MANUAL_QA_REQUIRED
gvs_f4de947bfbda05eb,gvc_c4e9e9a7c3c1,Lever One Leg Extension,Machine Single Leg Extension,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,대퇴사두근,,name_high,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_04f22789295974b5,gvc_f5864e19e05c,Lever Single Leg Extension (plate Loaded),Machine Single Leg Extension (Plate Loaded),,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,대퇴사두근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_7a79f14654773b94,gvc_40e24db7bd37,Lever Squat (plate Loaded),Machine Squat (Plate Loaded),,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,3,2,1,MANUAL_QA_REQUIRED
gvs_32378f7d22951985,gvc_7945833e9ea6,Lever Standing Calf Raise,Machine Standing Calf Raise,머신 스탠딩 카프 레이즈,AUTO_PHRASE_DRAFT,Calves,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,종아리,,name_high,weight_reps,equipment,weight_reps,,2,1,1,AUTO_DRAFT_COMPLETE
gvs_09755d77939eae27,gvc_e03e8032fa04,Lever Standing Hip Extension,Machine Standing Hip Extension,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,,,unsupported,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_1ca25ea2e72e2ec4,gvc_81b76fffa775,Lever Standing Lateral Raise,Machine Standing Lateral Raise,머신 스탠딩 레터럴 레이즈,AUTO_PHRASE_DRAFT,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,어깨,source,측면 삼각근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,AUTO_DRAFT_COMPLETE
gvs_dbbcf37fd4aceb8f,gvc_3d95613369d2,Lever Standing Pec Fly,Machine Standing Pec Fly,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,가슴,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_18eabf4c79be7b52,gvc_7b7e2e301ced,Lever Standing Rear Kick,Machine Standing Rear Kick,,MANUAL,Hips,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,,,unsupported,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_ceed9329a4ec1b71,gvc_1130383db86b,Lever Standing Single Leg Curl (plate Loaded),Machine Standing Single Leg Curl (Plate Loaded),,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,햄스트링,,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_eca7654d017455d1,gvc_915df7678a16,Lever Standing Viking Press,Machine Standing Viking Press,,MANUAL,Shoulders,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,어깨,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_5adcb6213f51d495,gvc_f099c5a036a2,Lever Supinated Grip Seated Row (plate Loaded),Machine Supinated Grip Seated Row (Plate Loaded),,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_5a30b343f8a3b5a3,gvc_b356665d57d0,Lever T Bar Row (plate Loaded),Machine T Bar Row (Plate Loaded),,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,2,1,1,MANUAL_QA_REQUIRED
gvs_eef4ae6983a3b9a1,gvc_c005bacaebcb,Lever Total Abdominal Crunch,Machine Total Abdominal Crunch,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,코어,source,복직근,,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_9a7a7e67b24155d7,gvc_bdff2c0d9407,Lever Triceps Dip (plate Loaded),Machine Triceps Dip (Plate Loaded),,MANUAL,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,팔,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_4037ce2841f272ce,gvc_20817c2702d0;gvc_20817d2702d0;gvc_38ddbd4fc791,Lever Triceps Extension | Lever Triceps Extension (version 2) | Lever Triceps Extension (version 3),Machine Triceps Extension,머신 트라이셉 익스텐션,AUTO_PHRASE_DRAFT,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,팔,source,삼두근,,name_high,weight_reps,equipment,weight_reps,,6,3,3,AUTO_DRAFT_COMPLETE
gvs_22f30b8e17746c38,gvc_76831d14248b,Lever Trunk Rotation,Machine Trunk Rotation,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,코어,source,,,unsupported,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_03a6aa965d53bb24,gvc_3b11f6b3333c,Lever Unilateral Row,Machine Unilateral Row,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,등,source,등 상부 / 광배근,이두근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_5d7e0955c7e06da1,gvc_2926eefba296,Lever Vertical Leg Press,Machine Vertical Leg Press,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_d178f17d2e4c72bd,gvc_47e596b77b98,Lever Vertical Squat,Machine Vertical Squat,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Machine,source,하체,source,대퇴사두근,둔근,name_high,weight_reps,equipment,weight_reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_837f40ea44628f18,gvc_7c5384811fa1,Medicine Ball Alternate V Up,Medicine Ball Alternate V Up,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Medicine Ball,source,코어,source,,,unsupported,,review,,,1,0,1,MANUAL_QA_REQUIRED
gvs_f805ac40a2348c2e,gvc_37b415d2e80a,Medicine Ball Catch And Overhead Throw,Medicine Ball Catch And Overhead Throw,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Medicine Ball,source,등,source,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_e1774f798254b3e1,gvc_41ee56336894,Medicine Ball Chest Pass Against Wall,Medicine Ball Chest Pass Against Wall,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Medicine Ball,source,가슴,source,,,unsupported,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_21548bfbbf26bca3,gvc_6b93eb34b360,Medicine Ball Close Grip Push Up,Medicine Ball Close Grip Push Up,메디신볼 클로즈 그립 푸시업,AUTO_PHRASE_DRAFT,Upper-Arms,MVP_CANDIDATE,Resistance/strength candidate,Medicine Ball,source,팔,source,,,unsupported,,review,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_ea40efdec41b66f0,gvc_8b564b77291c,Medicine Ball Crunch On Stability Ball,Medicine Ball Crunch On Stability Ball,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Medicine Ball,source,코어,source,복직근,,name_high,,review,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_6caa3c05e62090ed,gvc_73b025271264,Medicine Ball Goblet Squat,Medicine Ball Goblet Squat,메디신볼 고블릿 스쿼트,AUTO_PHRASE_DRAFT,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Medicine Ball,source,하체,source,대퇴사두근,둔근,name_high,,review,,,1,1,0,MANUAL_QA_REQUIRED
gvs_564786341fe46dae,gvc_f4575e40ec4f,Medicine Ball Lunge With Biceps Curl,Medicine Ball Lunge With Biceps Curl,,MANUAL,Thighs,MVP_CANDIDATE,Resistance/strength candidate,Medicine Ball,source,하체,source,대퇴사두근,둔근,name_high,,review,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_221086661b62f358,gvc_8c2a5d590661,Medicine Ball Lying Leg Raise,Medicine Ball Lying Leg Raise,메디신볼 라잉 레그 레이즈,AUTO_PHRASE_DRAFT,Waist,MVP_CANDIDATE,Resistance/strength candidate,Medicine Ball,source,코어,source,복직근,,name_high,,review,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_8daf2765dadcb63d,gvc_cc05a3c8988d,Medicine Ball Overhead Slam,Medicine Ball Overhead Slam,,MANUAL,Back,MVP_CANDIDATE,Resistance/strength candidate,Medicine Ball,source,등,source,,,unsupported,,review,,,2,1,1,MANUAL_QA_REQUIRED
gvs_6c8377f55f489515,gvc_a17de9fc02cb,Medicine Ball Plank Jack,Medicine Ball Plank Jack,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Medicine Ball,source,코어,source,코어,,name_high,,review,duration,,1,1,0,MANUAL_QA_REQUIRED
gvs_2c3a20fbab41e683,gvc_aac28b9e567b,Medicine Ball Plyo Push Up,Medicine Ball Plyo Push Up,,MANUAL,Chest,MVP_CANDIDATE,Resistance/strength candidate,Medicine Ball,source,가슴,source,,,unsupported,,review,reps,,1,1,0,MANUAL_QA_REQUIRED
gvs_37f2040fa7d00117,gvc_820d0de65102,Medicine Ball Roll Plank,Medicine Ball Roll Plank,,MANUAL,Waist,MVP_CANDIDATE,Resistance/strength candidate,Medicine Ball,source,코어,source,코어,,name_high,duration,semantic,duration,,1,1,0,MANUAL_QA_REQUIRED
